9.762700785464956121e-03
9.646252312292557390e-03
9.842519806067113325e-03
1.080022274520396619e-02
1.277816701475879141e-02
1.608218076269806590e-02
2.146013849879582075e-02
3.032801055230993637e-02
4.500144407049462558e-02
6.924605684657435256e-02
1.089509073032198794e-01
1.724272118158735601e-01
2.703218688783839974e-01
4.152306412051280926e-01
6.164318975512966814e-01
8.669012254530730210e-01
1.146845965198155959e+00
1.446760657933154226e+00
1.765299966423647060e+00
2.098013719447477499e+00
9.762700785464956121e-03
9.646252312292557390e-03
9.842519806067113325e-03
1.080022274520396619e-02
1.277816701475879141e-02
1.608218076269806590e-02
2.146013849879582075e-02
3.032801055230993637e-02
4.500144407049462558e-02
6.924605684657435256e-02
1.089509073032198794e-01
1.724272118158735601e-01
2.703218688783839974e-01
4.152306412051280926e-01
6.164318975512966814e-01
8.669012254530730210e-01
1.146845965198155959e+00
1.446760657933154226e+00
1.765299966423647060e+00
2.098013719447477499e+00
9.762700785464956121e-03
9.646252312292557390e-03
9.842519806067113325e-03
1.080022274520396619e-02
1.277816701475879141e-02
1.608218076269806590e-02
2.146013849879582075e-02
3.032801055230993637e-02
4.500144407049462558e-02
6.924605684657435256e-02
1.089509073032198794e-01
1.724272118158735601e-01
2.703218688783839974e-01
4.152306412051280926e-01
6.164318975512966814e-01
8.669012254530730210e-01
1.146845965198155959e+00
1.446760657933154226e+00
1.765299966423647060e+00
2.098013719447477499e+00
9.762700785464956121e-03
9.646252312292557390e-03
9.842519806067113325e-03
1.080022274520396619e-02
1.277816701475879141e-02
1.608218076269806590e-02
2.146013849879582075e-02
3.032801055230993637e-02
4.500144407049462558e-02
6.924605684657435256e-02
1.089509073032198794e-01
1.724272118158735601e-01
2.703218688783839974e-01
4.152306412051280926e-01
6.164318975512966814e-01
8.669012254530730210e-01
1.146845965198155959e+00
1.446760657933154226e+00
1.765299966423647060e+00
2.098013719447477499e+00
9.762700785464956121e-03
9.646252312292557390e-03
9.842519806067113325e-03
1.080022274520396619e-02
1.277816701475879141e-02
1.608218076269806590e-02
2.146013849879582075e-02
3.032801055230993637e-02
4.500144407049462558e-02
6.924605684657435256e-02
